NO,단어,URL
13730,벌써,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626526/MOV000253067_700X466.mp4
13731,삽시간,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626526/MOV000253067_700X466.mp4
13732,어느덧,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626526/MOV000253067_700X466.mp4
13733,어느새,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626526/MOV000253067_700X466.mp4
13734,어언간,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626526/MOV000253067_700X466.mp4
13735,이미,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626526/MOV000253067_700X466.mp4
13736,기,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733612/MOV000249466_700X466.mp4
13737,깃발,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733612/MOV000249466_700X466.mp4
13738,야만인,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005082/MOV000359810_700X466.mp4
13739,안 보이다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732877/MOV000244912_700X466.mp4
13740,밝히다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735767/MOV000244920_700X466.mp4
13741,학원,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732087/MOV000244938_700X466.mp4
13742,배움터,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732087/MOV000244938_700X466.mp4
13743,(시간)시,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200812/728378/MOV000246426_700X466.mp4
13744,시간,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200812/728378/MOV000246426_700X466.mp4
13745,시부모,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733092/MOV000246430_700X466.mp4
13746,시합,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735438/MOV000246436_700X466.mp4
13747,경기,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735438/MOV000246436_700X466.mp4
13748,복지재단,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005070/MOV000359798_700X466.mp4
13749,경비병,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009604/MOV000359938_700X466.mp4
13750,병위,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009604/MOV000359938_700X466.mp4
13751,나누기,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735600/MOV000248556_700X466.mp4
13752,나눗셈,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735600/MOV000248556_700X466.mp4
13753,제하기,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735600/MOV000248556_700X466.mp4
13754,꼬마,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627614/MOV000250435_700X466.mp4
13755,꼬맹이,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627614/MOV000250435_700X466.mp4
13756,소아,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627614/MOV000250435_700X466.mp4
13757,농인,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764388/MOV000252570_700X466.mp4
13758,농아인,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764388/MOV000252570_700X466.mp4
13759,높이,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631990/MOV000252582_700X466.mp4
13760,불쌍하다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732903/MOV000252807_700X466.mp4
13761,가련하다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732903/MOV000252807_700X466.mp4
13762,가엾다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732903/MOV000252807_700X466.mp4
13763,애처롭다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732903/MOV000252807_700X466.mp4
13764,측은하다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732903/MOV000252807_700X466.mp4
13765,자비,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732903/MOV000252807_700X466.mp4
13766,새벽,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626513/MOV000252830_700X466.mp4
13767,색깔,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
13768,빛깔,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
13769,색,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
13770,색상,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
13771,색채,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
13772,컬러,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
13773,바티칸시,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221014/1039970/MOV000360516_700X466.mp4
13774,송년회,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004492/MOV000359657_700X466.mp4
13775,개학,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001975/MOV000359552_700X466.mp4
13776,거두다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004553/MOV000359669_700X466.mp4
13777,수확,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004553/MOV000359669_700X466.mp4
13778,책방,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733073/MOV000247440_700X466.mp4
13779,서점,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733073/MOV000247440_700X466.mp4
13780,정범,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/254612/MOV000266222_700X466.mp4
13781,주범,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/254612/MOV000266222_700X466.mp4
13782,구타,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734807/MOV000250277_700X466.mp4
13783,뇌사,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221018/1041757/MOV000360822_700X466.mp4
13784,누구,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626184/MOV000252707_700X466.mp4
13785,누가,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626184/MOV000252707_700X466.mp4
13786,뉘,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626184/MOV000252707_700X466.mp4
13787,(신체의)눈,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626188/MOV000252719_700X466.mp4
13788,부아,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784511/MOV000356935_700X466.mp4
13789,북도,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221012/1038766/MOV000360230_700X466.mp4
13790,시댁,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004605/MOV000359685_700X466.mp4
13791,시집,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004605/MOV000359685_700X466.mp4
13792,여성부,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005064/MOV000359792_700X466.mp4
13793,쌓다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629724/MOV000244538_700X466.mp4
13794,쌓이다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629724/MOV000244538_700X466.mp4
13795,예전,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732887/MOV000245578_700X466.mp4
13796,옛날,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732887/MOV000245578_700X466.mp4
13797,옛적,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732887/MOV000245578_700X466.mp4
13798,당나귀,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733627/MOV000251311_700X466.mp4
13799,나귀,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733627/MOV000251311_700X466.mp4
13800,닿다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/624865/MOV000251329_700X466.mp4
13801,밀착,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/624865/MOV000251329_700X466.mp4
13802,붙다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/624865/MOV000251329_700X466.mp4
13803,붙이다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/624865/MOV000251329_700X466.mp4
13804,하늘색,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785145/MOV000356995_700X466.mp4
13805,타이완,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221101/1047300/MOV000361203_700X466.mp4
13806,대만,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221101/1047300/MOV000361203_700X466.mp4
13807,교육대학교,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010122/MOV000360111_700X466.mp4
13808,교육대학,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010122/MOV000360111_700X466.mp4
13809,교육자,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732652/MOV000249834_700X466.mp4
13810,교육인,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732652/MOV000249834_700X466.mp4
13811,교통,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/249651/MOV000262374_700X466.mp4
13812,시아주버니,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221020/1042632/MOV000361013_700X466.mp4
13813,캄보디아,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221018/1041827/MOV000360883_700X466.mp4
13814,천하다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733099/MOV000258143_700X466.mp4
13815,고프다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191017/628481/MOV000248310_700X466.mp4
13816,시장,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191017/628481/MOV000248310_700X466.mp4
13817,굶다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191017/628481/MOV000248310_700X466.mp4
13818,배고프다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191017/628481/MOV000248310_700X466.mp4
13819,추억,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728892/MOV000243160_700X466.mp4
13820,상기,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728892/MOV000243160_700X466.mp4
13821,추상,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728892/MOV000243160_700X466.mp4
13822,회상,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728892/MOV000243160_700X466.mp4
13823,회고,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728892/MOV000243160_700X466.mp4
13824,축사,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201224/791314/MOV000357961_700X466.mp4
13825,축하사,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201224/791314/MOV000357961_700X466.mp4
13826,집안,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221024/1044074/MOV000361139_700X466.mp4
13827,가정,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221024/1044074/MOV000361139_700X466.mp4
13828,일가,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221024/1044074/MOV000361139_700X466.mp4
13829,가내,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221024/1044074/MOV000361139_700X466.mp4
13830,심다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628297/MOV000255249_700X466.mp4
13831,(가진 것이)없다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628347/MOV000255289_700X466.mp4
13832,소매치기,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732408/MOV000254532_700X466.mp4
13833,소방서,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221019/1042270/MOV000360930_700X466.mp4
13834,역도,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734980/MOV000255716_700X466.mp4
13835,역사,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629663/MOV000255718_700X466.mp4
13836,앰뷸런스,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201229/792742/MOV000357965_700X466.mp4
13837,구급차,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201229/792742/MOV000357965_700X466.mp4
13838,ㅘ,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005886/MOV000359888_700X466.mp4
13839,갓난아기,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003170/MOV000359583_700X466.mp4
13840,갓난아이,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003170/MOV000359583_700X466.mp4
13841,아기,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003170/MOV000359583_700X466.mp4
13842,영아,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003170/MOV000359583_700X466.mp4
13843,젖먹이,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003170/MOV000359583_700X466.mp4
13844,보수 교육,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003304/MOV000359602_700X466.mp4
13845,보조 공학 기기,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003307/MOV000359605_700X466.mp4
13846,백지,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/629978/MOV000245718_700X466.mp4
13847,용지,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/629978/MOV000245718_700X466.mp4
13848,종이,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/629978/MOV000245718_700X466.mp4
13849,(나무를)베다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735673/MOV000245072_700X466.mp4
13850,보고서,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733466/MOV000245088_700X466.mp4
13851,거래,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735013/MOV000248858_700X466.mp4
13852,것,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733676/MOV000249384_700X466.mp4
13853,몫,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733676/MOV000249384_700X466.mp4
13854,소유,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733676/MOV000249384_700X466.mp4
13855,겉,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632413/MOV000249388_700X466.mp4
13856,잘하다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630135/MOV000258455_700X466.mp4
13857,잘,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630135/MOV000258455_700X466.mp4
13858,저녁,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/632061/MOV000259343_700X466.mp4
13859,일석,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/632061/MOV000259343_700X466.mp4
13860,키가 크다,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628040/MOV000257894_700X466.mp4
13861,ㅌ,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005763/MOV000359840_700X466.mp4
13862,조,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732448/MOV000258826_700X466.mp4
13863,교통비,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/249655/MOV000262387_700X466.mp4
13864,건설,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/624839/MOV000249130_700X466.mp4
13865,건축,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/624839/MOV000249130_700X466.mp4
13866,과자,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624434/MOV000249148_700X466.mp4
13867,쿠키,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624434/MOV000249148_700X466.mp4
13868,긍휼,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004890/MOV000359740_700X466.mp4
